Name,No,Date,Pitch_Type,Is_Strike,Strike_Zone_Side,Strike_Zone_Height,球速,回転数,True_Spin_release,回転効率,Spin_Direction,Spin_Confidence,VB_trajectory,HB_trajectory,VB_spin,HB_spin,Horizontal_Angle,Release_Angle,Release_Height,Release_Side,Release_Extension_ft,Gyro_Degree_deg,,,,,,,,,,,,,,,,,,,,,,
松田,45,2025/2/20,ChangeUp,Y,10.69,49.89,130.64,2214.11,1974,89.16,11:06,0.9,61.4,-12.3,,,46,-22.8,2.43,-1.82,1.48,-0.46,1.8602657,-26.93,1091449@1740009622,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,1,2025/2/6,Fastball,Y,-7.78,85.46,139.53,2495.89,2037.9,81.65,11:00,0.8,77.3,-18.5,,,40.7,-22.8,1.94,-2.06,1.58,-0.44,1.9899235,-35.27,1091449@1738827085,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,2,2025/2/6,Fastball,N,-13.58,44.33,136.25,2331.27,2056,88.19,11:10,0.9,36.9,-16.2,,,44.4,-19.4,1.47,-1.78,1.51,-0.38,0,-28.12,1091449@1738827057,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,3,2025/2/6,Fastball,N,-46.79,131.05,137.04,2385.55,2110.4,88.47,11:06,0.6,0,0,,,47,-22.5,1.58,-1.91,1.6,-0.46,1.7442608,-27.79,1091449@1738827035,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,4,2025/2/6,Fastball,Y,-0.74,83.79,137.29,2403.14,1945.5,80.95,11:04,0.6,0,0,,,42.3,-20.8,1.94,-3.73,1.65,-0.4,1.9775982,-35.95,1091449@1738827011,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,5,2025/2/6,Fastball,Y,-25.01,100.67,137.4,2400.85,2005.4,83.53,11:08,0.9,51.7,-27.7,,,41.5,-19.5,1.75,-0.65,1.57,-0.46,0,-33.36,1091449@1738826992,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,6,2025/2/6,Fastball,N,23.61,109.57,135.88,2386.29,1771.6,74.24,10:54,0.8,72.3,-24.4,,,36.6,-22.6,3.28,-0.68,1.57,-0.44,1.870451,-42.06,1091449@1738826963,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,7,2025/2/6,Slider,Y,21.72,70.06,116.19,2511.16,688.6,27.42,4:54,0.8,6.9,38.2,,,-13.7,12.2,1.08,1.9,1.47,-0.46,2.103962,-74.08,1091449@1738826942,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,8,2025/2/6,Fastball,Y,15.6,91.51,136.26,2432.68,2215.7,91.08,11:10,0.9,54.6,-27.9,,,47.9,-21.4,3.02,-0.86,1.57,-0.41,2.0363827,-24.38,1091449@1738826903,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,9,2025/2/6,Fastball,N,51.37,75.87,137.55,2454.79,2187.4,89.11,11:08,0.8,88.3,-17.1,,,46.6,-21.7,3.91,-2.91,1.64,-0.4,2.0512104,-26.99,1091449@1738826883,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,10,2025/2/6,ChangeUp,N,-37.18,109.66,106.91,798.85,788.9,98.75,10:44,0.7,66.7,-12,,,28.2,-21.3,0.65,1.27,1.53,-0.43,0,-9.06,1091449@1738826855,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,11,2025/2/6,ChangeUp,N,32.45,92.78,104.12,566.97,330,58.21,9:46,0.7,36.1,13.8,,,9.2,-14.8,2.26,2.51,1.51,-0.45,2.0018501,-54.4,1091449@1738826781,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,12,2025/2/6,Fastball,Y,-13.78,105.41,133.46,2277,1843.7,80.97,11:02,0.7,0,0,,,39.3,-20.3,2.23,-1.71,1.62,-0.48,0,-35.93,1091449@1738826755,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,13,2025/2/6,Fastball,Y,-1.76,89.49,134.14,2300.75,1867.1,81.15,11:04,0.7,88,-17.2,,,40.9,-20.7,2.2,-2.02,1.59,-0.46,2.0154648,-35.76,1091449@1738826739,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,14,2025/2/6,ChangeUp,N,-27.1,48.81,114.15,1390.8,1386.8,99.71,10:48,0.8,58.6,-42.8,,,39.7,-28.1,2.15,-0.69,1.5,-0.44,2.0238533,-4.37,1091449@1738826717,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,15,2025/2/6,ChangeUp,N,-19.07,18.01,110.37,1363.07,1360.7,99.82,10:14,1,32.9,-39.1,,,29.1,-37.6,2.3,-0.95,1.5,-0.43,0,-3.42,1091449@1738826685,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,16,2025/2/6,Fastball,Y,18.7,90.98,134.42,2329.8,1921.1,82.46,11:04,0.9,60.9,-16.5,,,41.4,-21.3,2.94,-0.96,1.59,-0.47,2.0488338,-34.45,1091449@1738826662,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,17,2025/2/6,Fastball,N,27.29,110.08,134.15,2423.06,1993.6,82.28,11:06,0.9,64.6,-16.1,,,42.5,-20.6,3.15,-0.45,1.58,-0.44,2.0542507,-34.64,1091449@1738826644,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,18,2025/2/6,CurveBall,N,5.34,5.53,102.73,2095.4,1217.1,58.08,4:44,0.6,0,0,,,-26.5,24.3,-0.49,4.76,1.45,-0.35,0,-54.49,1091449@1738826623,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,19,2025/2/6,ChangeUp,N,19.07,142.97,106.12,595.59,574.9,96.53,0:10,0.7,-3.5,32.1,,,30.1,3.4,1.17,5.44,1.52,-0.46,1.9166489,-15.13,1091449@1738826605,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,20,2025/2/6,Fastball,Y,21.8,90.65,131.86,2369.53,1939.7,81.86,11:08,0.9,84.5,-26.1,,,41.4,-19.5,3.36,-0.99,1.6,-0.55,0,-35.05,1091449@1738826582,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,21,2025/2/6,Slider,N,25.63,106.58,116.21,2164.51,537.2,24.82,4:32,0.8,28.3,25,,,-10.7,13.3,1.78,2.51,1.46,-0.49,1.9011345,-75.63,1091449@1738826541,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,22,2025/2/6,Slider,N,47.3,38.49,116.6,2192.17,560.2,25.55,5:16,0.7,6.8,39.6,,,-13.4,8.6,2.01,0.63,1.45,-0.48,2.1218758,-75.19,1091449@1738826521,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,23,2025/2/6,Fastball,Y,7.2,82.87,136.08,2381.97,2117.6,88.9,11:02,0.8,64.2,-11.3,,,44.4,-23.7,2.16,-1.53,1.58,-0.42,2.0704556,-27.25,1091449@1738826505,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,24,2025/2/6,Fastball,N,41.14,111.64,134.49,2352.99,2130.4,90.54,11:10,0.8,71.5,-16.5,,,48.3,-21.5,3.61,-0.7,1.58,-0.44,1.8696613,-25.12,1091449@1738826487,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,25,2025/2/6,Fastball,N,29.57,57.65,137.65,2356.72,1920.2,81.48,11:06,1,45.5,-18.2,,,41.6,-20.5,3.25,-1.76,1.58,-0.43,1.9871273,-35.43,1091449@1738826462,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,26,2025/2/6,Slider,N,42.69,73.66,120.69,2288.11,165.1,7.21,1:44,0.8,26.6,10.5,,,2.9,5.9,2.82,0.56,1.51,-0.46,2.0945396,-85.86,1091449@1738826438,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,27,2025/2/6,ChangeUp,N,3.66,143.35,122.42,406.93,385.8,94.8,9:42,0.7,41.9,6.9,,,7.3,-18.4,1.49,2.44,1.55,-0.45,1.9800205,-18.55,1091449@1738826414,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,28,2025/2/6,Slider,Y,-10.3,105.36,119.57,2311.03,374.6,16.21,1:04,0.7,54,-1.8,,,11.9,7.7,1.6,0.86,1.52,-0.53,1.9145756,-80.67,1091449@1738826388,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,29,2025/2/6,Slider,N,22.35,21.39,121.38,2323,162.2,6.98,2:14,0.9,16.2,17.5,,,1.8,6.2,1.86,-0.68,1.47,-0.47,0,-86,1091449@1738826345,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,30,2025/2/6,Fastball,N,31.01,41.98,138.36,2377.95,2145.9,90.24,11:14,0.8,78.1,-13.6,,,48.4,-19.5,2.94,-3.79,1.65,-0.38,1.9220276,-25.52,1091449@1738826319,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,31,2025/2/6,Fastball,N,29.19,104.87,139.7,2387.92,1997.3,83.64,11:00,0.8,74.2,-20.5,,,41.9,-23.6,3.32,-1.29,1.61,-0.44,1.8020954,-33.24,1091449@1738826298,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,32,2025/2/6,Fastball,N,45.29,99.7,141.52,2415.45,2163.6,89.57,11:10,0.8,87.7,-11,,,47.4,-21.3,3.45,-1.89,1.62,-0.41,1.8421955,-26.4,1091449@1738826273,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,33,2025/2/6,ChangeUp,Y,-0.21,98.2,130.32,2247.32,2050.8,91.26,11:12,0.8,59.1,-36.5,,,47.7,-20.3,3.1,-0.49,1.54,-0.5,2.0361404,-24.14,1091449@1738826249,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,34,2025/2/6,Fastball,Y,5.57,55.42,135.53,2346.05,2101.7,89.59,11:10,0.9,37.1,-17,,,46.7,-21.2,2.5,-1.27,1.52,-0.47,1.9511471,-26.38,1091449@1738826229,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,35,2025/2/6,Fastball,N,57.17,96.8,138.84,2394.14,1996.9,83.41,11:00,0.8,62.8,-12.4,,,41.5,-23.5,4.18,-1.08,1.58,-0.48,1.9627266,-33.48,1091449@1738826205,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,36,2025/2/6,Cutter,Y,24.07,76.31,116.98,528.34,528,99.94,1:00,0.7,26.8,46.4,,,22.9,13.3,1.05,1.11,1.51,-0.52,1.9717999,2.03,1091449@1738826183,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,37,2025/2/6,Fastball,N,15.12,121.33,137.88,2330.99,2113.1,90.65,11:10,0.9,65.8,-29.4,,,46.3,-21,3.26,-0.32,1.59,-0.47,1.9993019,-24.97,1091449@1738826165,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,38,2025/2/6,Fastball,N,56.83,98.03,138.11,2365.56,1973.3,83.42,11:04,0.7,80.6,-8.7,,,41.9,-21.2,3.86,-1.81,1.61,-0.42,2.0733929,-33.47,1091449@1738826146,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,39,2025/2/6,Fastball,Y,24.93,65.77,136.04,2382.85,2170.2,91.08,11:14,0.9,66,-19.8,,,48.1,-19.8,3.26,-2.32,1.58,-0.46,2.0551453,-24.39,1091449@1738826128,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,40,2025/2/6,Fastball,N,-42.66,87.96,135.22,2354.42,2179.1,92.55,10:50,0.8,68.1,-24.5,,,44,-30,1.21,-1.36,1.56,-0.52,1.9317436,-22.25,1091449@1738826102,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,41,2025/2/6,Fastball,Y,17.35,55.2,138.38,2413.16,2177.7,90.24,11:10,0.9,68.4,-25.1,,,49.4,-22.4,3.21,-2.51,1.57,-0.49,1.6336842,-25.52,1091449@1738826079,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,42,2025/2/6,ChangeUp,N,-16.98,45.13,111.14,1192.29,1187.9,99.63,10:32,0.9,40.8,-30.5,,,33.3,-30.5,2.27,-0.4,1.51,-0.49,2.107563,-4.92,1091449@1738826056,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,43,2025/2/6,ChangeUp,N,-5.95,14.42,113.37,1244.75,1231.7,98.95,10:42,0.9,45.7,-17.8,,,36,-27.6,2.14,-1.7,1.52,-0.47,2.1084843,-8.3,1091449@1738826038,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,44,2025/2/6,Fastball,N,-39.38,99.96,135.61,2299.69,2088.7,90.82,10:54,0.7,0,0,,,44.3,-27.7,1.07,-1.9,1.6,-0.49,1.835228,-24.74,1091449@1738826013,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,45,2025/2/6,Fastball,N,27.15,79.68,135.76,2445.56,2157.9,88.24,11:10,0.7,81.5,4.3,,,45.3,-20.2,2.5,-2.61,1.57,-0.44,0,-28.07,1091449@1738825992,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,46,2025/2/6,Slider,N,-32.45,87.93,112.9,1945.81,580.3,29.83,5:28,0.7,28.8,28.6,,,-16.2,7.8,-0.23,1.68,1.52,-0.55,1.9350452,-72.65,1091449@1738825977,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,47,2025/2/6,Fastball,N,-34.23,84.56,138.7,2326.51,2043.8,87.85,11:22,0.9,63.1,-11.4,,,45.6,-14.6,0.92,-1.51,1.57,-0.48,0,-28.54,1091449@1738825954,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,48,2025/2/6,Fastball,Y,-5.73,67.16,134.35,2395.68,2105.8,87.9,11:02,1,42.4,-21.3,,,43.9,-23.5,2.41,-1.45,1.57,-0.51,2.1374454,-28.48,1091449@1738825927,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,49,2025/2/6,Fastball,Y,-15.41,51.95,135.37,2327.73,2179.7,93.64,10:56,0.8,50.7,-7.6,,,44.3,-26.5,1.42,-2.33,1.57,-0.46,0,-20.55,1091449@1738825907,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,50,2025/2/6,Fastball,N,-12.25,38.42,137.48,2407.3,2106.8,87.52,11:10,0.9,60.3,-22.9,,,46.3,-20.7,2.16,-2.96,1.59,-0.5,1.9130306,-28.94,1091449@1738825888,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,51,2025/2/6,Fastball,Y,-18.22,61.62,133.27,2358.96,2135.1,90.51,10:52,0.8,49.4,-5.2,,,41.7,-27.4,1.3,-1.68,1.55,-0.49,0,-25.16,1091449@1738825871,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,52,2025/2/6,Fastball,N,42.63,106.98,136.51,2341.86,2109.4,90.07,10:44,0.7,77.5,-11.7,,,41.5,-31.3,3.58,-1.18,1.63,-0.47,1.876955,-25.75,1091449@1738825841,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,53,2025/2/6,Fastball,N,-8.22,132.35,131.8,2308.52,2073.1,89.8,11:06,0.7,0,0,,,47.4,-22.9,2.83,-1.19,1.67,-0.45,1.825798,-26.1,1091449@1738825821,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,54,2025/2/6,Fastball,N,42.8,132.57,135.69,2311.72,1899,82.15,11:06,0.8,76,-19.8,,,42.9,-21.2,3.81,-0.15,1.62,-0.46,1.7626457,-34.77,1091449@1738825800,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,55,2025/2/6,Fastball,N,29.3,106.01,135.34,2431.27,1997.5,82.16,11:10,0.8,67.7,-36.1,,,42.8,-19.3,3.98,-0.94,1.6,-0.45,2.121189,-34.76,1091449@1738825762,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,56,2025/2/6,Fastball,N,16.69,114.28,133.58,2445.09,2171.3,88.8,11:12,0.9,29.2,-23,,,46.2,-19.3,2.78,0.78,1.58,-0.37,0,-27.38,1091449@1738825707,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,57,2025/2/6,Fastball,Y,17.33,73.94,134.5,2340.88,2159.8,92.27,10:56,0.8,66.2,-36.3,,,45.4,-27,3.6,-1.91,1.58,-0.47,2.0083504,-22.68,1091449@1738825686,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,58,2025/2/6,Fastball,N,43.62,86.54,136.95,2377.54,2108,88.66,11:04,0.8,60.9,-7.4,,,43.7,-22.1,3.28,-1.44,1.58,-0.39,0,-27.55,1091449@1738825672,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,59,2025/2/6,Fastball,N,35.22,110.36,133.57,2282.82,2007.9,87.96,11:12,0.8,76.7,-17.3,,,46.7,-19.5,3.59,-1.03,1.61,-0.48,1.8941975,-28.41,1091449@1738825657,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,60,2025/2/6,Fastball,N,38.34,147.96,137.55,2336.87,2060.6,88.18,11:02,0.8,73.6,-1.1,,,43.8,-23,2.94,0.24,1.63,-0.43,2.0478153,-28.14,1091449@1738825623,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,61,2025/2/6,Cutter,Y,-8.86,105.54,104.38,2544.76,2068.8,81.3,0:56,0.7,14,-7,,,44.9,25.7,1.56,3.17,1.5,-0.45,0,-35.61,1091449@1738825601,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,62,2025/2/6,Fastball,N,-2.74,147.81,134.57,2240.06,2174.3,97.07,11:46,0.9,58.8,-15.2,,,53.6,-6.1,2.21,1.18,1.58,-0.49,2.0517864,-13.91,1091449@1738825585,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,63,2025/2/6,Slider,N,30.42,40.94,115.1,2009.25,40.3,2,3:10,0.8,-5.9,12.5,,,0.1,4.1,2.48,1.17,1.58,-0.52,1.938015,-88.85,1091449@1738825562,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,64,2025/2/6,ChangeUp,N,-12.53,116.65,118.66,2050.42,1888.9,92.12,10:58,0.8,70.2,-47.7,,,46,-26.5,2.9,-0.02,1.73,-0.46,1.9006557,-22.89,1091449@1738825457,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,65,2025/2/6,Cutter,N,-13.25,138.57,109.95,265.91,231.4,87.03,0:12,0.7,54.9,-24.4,,,14.4,1,1.89,2.11,1.8,-0.42,1.8804379,29.51,1091449@1738825421,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,1,2025/1/29,ChangeUp,N,-29.07,89.5,129.48,2223.61,2014.7,90.61,11:12,0.8,56.6,-40,,,45.3,-19.6,1.59,-0.69,1.49,-0.33,0,-25.03,1091449@1738133205,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,2,2025/1/29,Slider,N,-61.02,101,115.61,2184.51,837.9,38.36,0:58,0.6,54.4,4.7,,,19.1,13.9,-0.73,1.18,1.5,-0.45,1.8143864,-67.45,1091449@1738133151,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,3,2025/1/29,Slider,Y,-7.56,62.87,119.06,2226.64,490.8,22.04,0:58,0.7,43.3,12.8,,,13.8,9.2,0.9,0.09,1.47,-0.46,1.7232075,-77.27,1091449@1738133014,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,4,2025/1/29,Slider,N,-44.45,108.72,135.41,2233.87,1851.3,82.87,1:18,0.6,70.4,-35.5,,,34.6,28.4,1.03,-0.49,1.51,-0.37,2.1353836,34.03,1091449@1738132913,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,5,2025/1/29,Fastball,Y,-18.59,62.29,134.34,2509.97,1952.1,77.77,11:22,0.7,30.2,-48,,,41.8,-13.4,2.58,-0.5,1.43,-0.42,0,-38.95,1091449@1738132835,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,6,2025/1/29,Cutter,N,63.79,61.55,120.62,768.56,757,98.5,0:52,0.7,0,0,,,28.6,14.4,1.63,0.47,1.48,-0.39,0,-9.95,1091449@1738132748,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,7,2025/1/29,Slider,Y,19.3,48.6,115.94,2360.59,652.1,27.62,1:38,0.7,49.1,8.6,,,15.7,15.7,1.88,-0.54,1.46,-0.43,1.7915878,-73.96,1091449@1738132714,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,8,2025/1/29,Fastball,Y,-5.74,91.21,135.12,2360.18,2153.2,91.23,11:04,0.8,70.4,-35.7,,,44.9,-23.2,2.48,-1.05,1.47,-0.38,0,-24.18,1091449@1738132691,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,9,2025/1/29,Fastball,N,44.86,60.7,139.49,2447.28,2030.3,82.96,10:58,0.9,63.9,-25.4,,,40.5,-23.3,3.76,-2.05,1.49,-0.34,2.1301975,-33.94,1091449@1738132640,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,10,2025/1/29,Fastball,N,24.05,117.79,135.93,2437.64,1904.1,78.11,11:04,0.9,54.7,-30.6,,,38.5,-19.6,3.29,0.25,1.52,-0.36,0,-38.63,1091449@1738132570,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,11,2025/1/29,ChangeUp,N,26.46,94.51,120.29,2384.84,1961.6,82.25,10:54,0.6,0,0,,,42.7,-26.5,1.76,-1.24,1.57,-0.44,1.794054,-34.66,1091449@1738132549,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,12,2025/1/29,Fastball,N,38.03,88.31,137.36,2460.54,1934.4,78.62,11:24,0.9,42.2,-22.1,,,42.1,-13,3.44,-0.51,1.51,-0.33,0,-38.17,1091449@1738132516,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,13,2025/1/29,Cutter,Y,-13.48,103.63,121.36,1864.43,1766.7,94.76,0:12,0.7,33.7,34.8,,,49.2,5.8,-0.16,2.91,1.37,-0.43,0,-18.63,1091449@1738132351,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,14,2025/1/29,Fastball,N,20.54,42.87,143.81,666.3,595.4,89.36,6:48,0.6,-30.1,-43,,,-19.5,-9.2,3.6,1.23,1.39,-0.41,0,-26.67,1091449@1738132279,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,15,2025/1/29,Fastball,N,58.68,108.92,139.2,2417.24,2155.8,89.19,11:04,0.6,0,0,,,45.4,-22.9,3.8,-2.41,1.55,-0.31,2.0413837,-26.89,1091449@1738132067,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,16,2025/1/29,Fastball,N,-1.63,123.14,136.91,2359.38,2096.5,88.86,11:04,0.8,83.6,-28.9,,,46.9,-24.1,2.42,-0.36,1.48,-0.42,1.636589,-27.3,1091449@1738131966,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,17,2025/1/29,Fastball,N,3.66,42.22,138.2,1806.57,1621.6,89.76,11:10,0.6,-15.8,-30.3,,,40,-17.7,2.58,0.38,1.41,-0.35,0,-26.16,1091449@1738131798,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,18,2025/1/29,ChangeUp,N,26.33,113.02,127.54,2145.76,1634.6,76.18,10:48,0.6,0,0,,,36.1,-25,3.28,-1.43,1.59,-0.37,1.7605667,-40.38,1091449@1738131694,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,19,2025/1/29,ChangeUp,Y,2.16,46.5,123.77,2019.58,1849.9,91.6,6:52,0.6,-36.8,-34.9,,,-42,-20.2,2.78,1.98,1.46,-0.38,0,-23.66,1091449@1738131672,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,1,2025/1/12,CurveBall,Y,21.62,90.78,98.47,1902.05,1098,57.73,5:08,0.8,-15.4,35.7,,,-30.4,18.9,1.76,4.82,1.55,-0.63,2.018343,-54.74,1091449@1736650380,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,2,2025/1/12,CurveBall,N,22.7,3.33,101.99,2065.75,1161.9,56.24,5:02,0.7,26.8,38.2,,,-30,20.2,1.45,-0.03,1.61,-0.56,2.0039272,-55.78,1091449@1736650345,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,3,2025/1/12,ChangeUp,N,-37.13,81.31,107.29,395.58,390.7,98.77,6:48,0.8,6.1,-26.5,,,-19.6,-9,1.86,2.65,1.48,-0.62,0,-8.98,1091449@1736650292,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,4,2025/1/12,ChangeUp,N,56.96,11.54,109.76,367.92,367.9,99.99,8:28,0.9,-3.1,-10.7,,,-5.3,-20.7,4.62,0.67,1.45,-0.62,1.9606342,-0.68,1091449@1736650276,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,5,2025/1/12,Slider,N,17.87,38.8,121.5,2311.1,146.9,6.36,4:50,0.8,11.3,17.9,,,-2.8,4.7,2.4,0.85,1.47,-0.74,0,-86.36,1091449@1736650208,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,6,2025/1/12,Slider,N,52.93,-23.04,120.25,2365.53,442.9,18.72,5:00,1,0,0,,,-9.1,8.3,3.79,-1.45,1.45,-0.64,0,-79.21,1091449@1736650181,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,7,2025/1/12,ChangeUp,N,-33.58,124.13,111.94,1189.16,1185.1,99.66,10:44,0.8,83.6,-41.4,,,35.8,-27,2.43,1.48,1.51,-0.6,2.048214,-4.75,1091449@1736650104,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,8,2025/1/12,ChangeUp,N,44.35,55.97,110.66,1326.86,1321.6,99.6,10:44,0.9,57.6,-34.2,,,40.4,-30,4.93,-0.08,1.47,-0.62,1.7329483,-5.11,1091449@1736650086,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
松田,9,2025/1/12,Fastball,Y,10.71,59.96,132.58,2372.51,1881.5,79.31,11:02,0.9,26.3,-27,,,38.7,-20.5,3.41,-1.08,1.54,-0.56,0,-37.53,1091449@1736650034,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
